loan_id,origination_date,original_balance,loan_term_months,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,property_type,occupancy_type
1143,2018-07,282783.13726609695,240,2.823908504308532,0-600,LTV_80-90,DTI_50-63,NC,PURCHASE,MULTI_FAMILY,PRIMARY
1144,2018-07,469630.1446360073,240,5.507130152818783,750+,LTV_90-100,DTI_50-63,FL,REFINANCE,CONDO,SECOND_HOME
1145,2018-07,399127.1511825536,360,4.2202326282588,600-650,LTV_80-90,DTI_63+,NY,PURCHASE,CONDO,INVESTMENT
1146,2018-07,145540.54319590013,180,4.1807686388934195,750+,LTV_60-70,DTI_36-50,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
1147,2018-07,420564.80118661013,360,6.861232113739474,600-650,LTV_60-70,DTI_50-63,CA,REFINANCE,CONDO,PRIMARY
1148,2018-07,429869.79581314715,240,5.73945290369641,0-600,LTV_0-60,DTI_50-63,FL,REFINANCE,SINGLE_FAMILY,PRIMARY
1149,2018-07,111880.83368056918,240,7.439361701463383,750+,LTV_80-90,DTI_63+,NY,REFINANCE,CONDO,INVESTMENT
1150,2018-07,440129.3805161483,360,4.389908933209766,700-750,LTV_0-60,DTI_0-36,GA,PURCHASE,MULTI_FAMILY,SECOND_HOME
1151,2018-07,145342.41417855935,180,5.681984935526262,700-750,LTV_60-70,DTI_50-63,FL,REFINANCE,MULTI_FAMILY,PRIMARY
1152,2018-07,106868.54750987189,240,3.370719677262022,600-650,LTV_80-90,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
1153,2018-07,495662.3437506746,240,3.693284781353526,700-750,LTV_60-70,DTI_63+,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
1154,2018-07,361857.7143555108,180,3.1427511562142296,700-750,LTV_90-100,DTI_0-36,CA,PURCHASE,CONDO,PRIMARY
1155,2018-07,471523.4235490456,180,2.7206531859555705,0-600,LTV_60-70,DTI_0-36,CA,PURCHASE,MULTI_FAMILY,INVESTMENT
1156,2018-07,439621.37651060126,180,6.622034728741564,600-650,LTV_90-100,DTI_50-63,IL,REFINANCE,CONDO,INVESTMENT
1157,2018-07,170268.46117725858,180,6.102882257089958,750+,LTV_0-60,DTI_63+,NY,REFINANCE,SINGLE_FAMILY,INVESTMENT
1158,2018-07,136494.25625980095,240,3.973262417555464,750+,LTV_0-60,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
1159,2018-07,464704.65656539536,360,5.609968693767701,0-600,LTV_0-60,DTI_50-63,NC,PURCHASE,SINGLE_FAMILY,PRIMARY
1160,2018-07,219141.27914639632,180,5.790993963960802,600-650,LTV_0-60,DTI_0-36,CA,REFINANCE,MULTI_FAMILY,INVESTMENT
1161,2018-07,325707.4711466164,360,6.2656585052893865,750+,LTV_80-90,DTI_36-50,FL,REFINANCE,CONDO,PRIMARY
1162,2018-07,311726.30665014,360,2.5984851348556077,650-700,LTV_90-100,DTI_36-50,MI,PURCHASE,CONDO,PRIMARY
1163,2018-07,348540.38314105745,240,5.638175482330736,600-650,LTV_80-90,DTI_50-63,IL,REFINANCE,SINGLE_FAMILY,PRIMARY
1164,2018-07,229394.8738145898,240,4.297856882907302,650-700,LTV_80-90,DTI_36-50,OH,REFINANCE,CONDO,INVESTMENT
1165,2018-07,170221.82778251078,360,5.735744850866325,750+,LTV_70-80,DTI_63+,GA,REFINANCE,CONDO,SECOND_HOME
1166,2018-07,356811.19573360705,240,4.890006292659157,650-700,LTV_0-60,DTI_0-36,NC,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1167,2018-07,210574.2834326961,180,5.938922621463945,600-650,LTV_0-60,DTI_50-63,CA,PURCHASE,CONDO,INVESTMENT
1168,2018-07,248250.7588329656,360,3.847286633195419,700-750,LTV_60-70,DTI_50-63,MI,REFINANCE,SINGLE_FAMILY,INVESTMENT
1169,2018-07,489221.18035319337,180,2.83280166528794,650-700,LTV_60-70,DTI_36-50,FL,REFINANCE,CONDO,SECOND_HOME
1170,2018-07,362387.3909170371,180,2.5763258587463116,750+,LTV_60-70,DTI_0-36,IL,REFINANCE,MULTI_FAMILY,SECOND_HOME
1171,2018-07,263456.4493874609,240,3.9358317539693504,700-750,LTV_70-80,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,PRIMARY
1172,2018-07,292929.8216437756,180,3.2310588047225757,750+,LTV_60-70,DTI_0-36,PA,REFINANCE,SINGLE_FAMILY,INVESTMENT
1173,2018-07,388446.9561422279,180,5.738512092573639,700-750,LTV_80-90,DTI_36-50,GA,PURCHASE,SINGLE_FAMILY,PRIMARY
1174,2018-07,247072.7735505908,240,2.882648685384818,0-600,LTV_60-70,DTI_0-36,NY,REFINANCE,CONDO,PRIMARY
1175,2018-07,162256.18649495605,240,7.325035660731862,650-700,LTV_90-100,DTI_0-36,MI,PURCHASE,MULTI_FAMILY,PRIMARY
1176,2018-07,324773.8135555536,360,7.036317635264756,650-700,LTV_60-70,DTI_36-50,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1177,2018-07,238870.0809999648,360,4.767438852786258,750+,LTV_60-70,DTI_36-50,FL,REFINANCE,CONDO,SECOND_HOME
1178,2018-07,194056.4887004802,360,3.3189833372712223,700-750,LTV_80-90,DTI_50-63,GA,REFINANCE,CONDO,SECOND_HOME
1179,2018-07,252505.48472456238,240,4.341636989797241,750+,LTV_0-60,DTI_63+,PA,REFINANCE,CONDO,SECOND_HOME
1180,2018-07,231345.20132700657,240,4.586369259061295,600-650,LTV_60-70,DTI_36-50,OH,REFINANCE,CONDO,PRIMARY
1181,2018-07,386018.91631953575,180,7.3171869861666945,700-750,LTV_0-60,DTI_63+,CA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1182,2018-08,335320.20781921956,360,7.442792518664943,750+,LTV_90-100,DTI_50-63,MI,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1183,2018-08,301948.7652019239,360,4.062025559363403,600-650,LTV_90-100,DTI_50-63,NY,PURCHASE,SINGLE_FAMILY,PRIMARY
1184,2018-08,294968.4547630417,240,4.183716482174516,600-650,LTV_70-80,DTI_63+,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
1185,2018-08,368188.77263999503,180,5.359309808052393,750+,LTV_0-60,DTI_0-36,MI,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1186,2018-08,493348.0473718485,240,5.629188463259342,600-650,LTV_70-80,DTI_63+,NC,PURCHASE,CONDO,SECOND_HOME
1187,2018-08,425224.53697459545,360,4.53602290074421,750+,LTV_80-90,DTI_63+,MI,PURCHASE,SINGLE_FAMILY,INVESTMENT
1188,2018-08,177988.70043387578,360,5.395592877877268,600-650,LTV_60-70,DTI_36-50,FL,REFINANCE,MULTI_FAMILY,SECOND_HOME
1189,2018-08,186845.90104338716,240,3.507135088930883,750+,LTV_60-70,DTI_63+,PA,REFINANCE,CONDO,SECOND_HOME
1190,2018-08,288375.87254081893,360,3.1652519891815363,750+,LTV_90-100,DTI_50-63,FL,REFINANCE,MULTI_FAMILY,INVESTMENT
1191,2018-08,292920.40684165986,240,2.802125777700941,0-600,LTV_70-80,DTI_50-63,FL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1192,2018-08,335846.05597476,240,3.2776965128329976,0-600,LTV_90-100,DTI_0-36,CA,PURCHASE,CONDO,INVESTMENT
1193,2018-08,384510.14031593583,240,4.280360378510466,650-700,LTV_60-70,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,INVESTMENT
1194,2018-08,253541.78876561747,180,6.9180799417249075,600-650,LTV_60-70,DTI_36-50,IL,PURCHASE,SINGLE_FAMILY,INVESTMENT
1195,2018-08,101665.22813064235,180,3.495787183669467,600-650,LTV_70-80,DTI_0-36,TX,REFINANCE,CONDO,PRIMARY
1196,2018-08,373119.94004866714,360,3.361305889750723,700-750,LTV_80-90,DTI_36-50,NY,REFINANCE,SINGLE_FAMILY,PRIMARY
1197,2018-08,245727.4803497657,180,2.6882193185002237,0-600,LTV_80-90,DTI_36-50,MI,REFINANCE,CONDO,SECOND_HOME
1198,2018-08,189275.11247273238,360,2.651244271989794,700-750,LTV_60-70,DTI_63+,GA,PURCHASE,CONDO,INVESTMENT
1199,2018-08,158789.45113003478,180,5.773333790905384,700-750,LTV_60-70,DTI_50-63,IL,REFINANCE,SINGLE_FAMILY,PRIMARY
1200,2018-08,358117.8387211652,180,4.79144462478751,0-600,LTV_90-100,DTI_63+,IL,REFINANCE,CONDO,PRIMARY
1201,2018-08,103921.84636347009,240,5.595235505248718,650-700,LTV_70-80,DTI_63+,FL,PURCHASE,MULTI_FAMILY,SECOND_HOME
1202,2018-08,186547.7832430806,240,5.074311998242319,700-750,LTV_0-60,DTI_63+,PA,REFINANCE,MULTI_FAMILY,SECOND_HOME
1203,2018-08,217723.2599811065,180,6.678390896420548,0-600,LTV_60-70,DTI_0-36,OH,PURCHASE,CONDO,SECOND_HOME
1204,2018-08,301858.03880137857,360,3.058844313095242,650-700,LTV_0-60,DTI_50-63,IL,PURCHASE,MULTI_FAMILY,SECOND_HOME
1205,2018-08,292265.7908885334,360,4.374678975393747,750+,LTV_70-80,DTI_36-50,IL,REFINANCE,CONDO,PRIMARY
1206,2018-08,368445.131410761,180,5.167285969400169,650-700,LTV_90-100,DTI_50-63,TX,REFINANCE,MULTI_FAMILY,SECOND_HOME
1207,2018-08,126425.55446718178,180,4.6083664887597005,600-650,LTV_90-100,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
1208,2018-08,207599.2671974917,360,5.835100219711752,700-750,LTV_60-70,DTI_50-63,FL,REFINANCE,CONDO,INVESTMENT
1209,2018-08,131749.2207921627,240,4.488536576967867,650-700,LTV_80-90,DTI_36-50,IL,PURCHASE,MULTI_FAMILY,INVESTMENT
1210,2018-08,247106.65593375033,240,7.3528511328997155,700-750,LTV_0-60,DTI_63+,FL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1211,2018-08,299062.06338529004,180,5.391069821250303,700-750,LTV_0-60,DTI_50-63,GA,REFINANCE,MULTI_FAMILY,PRIMARY
1212,2018-08,371452.5665538657,180,4.5490502546402904,750+,LTV_60-70,DTI_50-63,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1213,2018-08,306214.2314695453,180,5.142011171189405,750+,LTV_90-100,DTI_63+,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
1214,2018-08,372855.5243334601,240,6.0249616557020875,650-700,LTV_90-100,DTI_63+,OH,PURCHASE,CONDO,SECOND_HOME
1215,2018-08,459931.1134399542,360,6.8566756349897195,600-650,LTV_90-100,DTI_36-50,IL,REFINANCE,SINGLE_FAMILY,PRIMARY
1216,2018-08,468294.37155948346,360,6.44331093502679,0-600,LTV_70-80,DTI_50-63,NC,PURCHASE,MULTI_FAMILY,SECOND_HOME
1217,2018-08,347260.0101525971,360,3.2500646167924243,700-750,LTV_80-90,DTI_0-36,TX,PURCHASE,CONDO,PRIMARY
1218,2018-08,457985.96107237675,360,7.3619706384541335,650-700,LTV_80-90,DTI_50-63,IL,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1219,2018-08,257773.5026198841,180,5.406848999384213,700-750,LTV_70-80,DTI_36-50,PA,PURCHASE,CONDO,PRIMARY
1220,2018-08,428431.56736640143,240,4.859673956503791,0-600,LTV_60-70,DTI_63+,TX,PURCHASE,CONDO,PRIMARY
1221,2018-08,267115.9620789659,180,6.818402080587427,750+,LTV_80-90,DTI_36-50,NY,REFINANCE,MULTI_FAMILY,PRIMARY
1222,2018-08,190976.14325160315,240,4.553597948945342,600-650,LTV_0-60,DTI_50-63,PA,PURCHASE,SINGLE_FAMILY,INVESTMENT
1223,2018-08,220813.29769478852,360,3.504404741574365,700-750,LTV_90-100,DTI_63+,NY,REFINANCE,SINGLE_FAMILY,INVESTMENT
1224,2018-08,287606.80117636034,360,6.394434442359872,650-700,LTV_80-90,DTI_0-36,OH,PURCHASE,MULTI_FAMILY,PRIMARY
1225,2018-08,284504.5705889831,360,3.1296825061820948,650-700,LTV_90-100,DTI_50-63,MI,REFINANCE,CONDO,INVESTMENT
1226,2018-08,179648.69204884663,240,4.4117971171163255,700-750,LTV_70-80,DTI_50-63,NC,REFINANCE,CONDO,INVESTMENT
1227,2018-08,401082.97331833997,180,2.9545179504120354,600-650,LTV_0-60,DTI_63+,NC,REFINANCE,MULTI_FAMILY,INVESTMENT
1228,2018-08,488719.8198955059,360,3.0912854320550003,750+,LTV_90-100,DTI_0-36,CA,PURCHASE,CONDO,PRIMARY
1229,2018-08,175303.1420313883,240,5.6007054283669975,0-600,LTV_60-70,DTI_0-36,MI,PURCHASE,CONDO,SECOND_HOME
1230,2018-08,456129.8888516674,360,5.3026826767848565,750+,LTV_0-60,DTI_50-63,NY,REFINANCE,MULTI_FAMILY,PRIMARY
1231,2018-08,297622.79767658433,360,5.560223130045954,0-600,LTV_80-90,DTI_50-63,TX,PURCHASE,SINGLE_FAMILY,INVESTMENT
1232,2018-08,261326.68592242908,180,2.538147670098103,650-700,LTV_90-100,DTI_50-63,TX,PURCHASE,MULTI_FAMILY,PRIMARY
1233,2018-08,165788.29815650452,240,6.531465068882748,750+,LTV_0-60,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,SECOND_HOME
1234,2018-08,435260.04782766703,240,5.910725168406298,700-750,LTV_90-100,DTI_50-63,TX,REFINANCE,MULTI_FAMILY,PRIMARY
1235,2018-08,452449.87474031653,360,6.506783428758744,700-750,LTV_80-90,DTI_50-63,NY,PURCHASE,CONDO,INVESTMENT
1236,2018-08,269018.74117844214,180,7.090659483052207,600-650,LTV_70-80,DTI_63+,TX,PURCHASE,MULTI_FAMILY,PRIMARY
1237,2018-08,455951.2898181812,240,6.582555445849659,700-750,LTV_80-90,DTI_0-36,NC,REFINANCE,MULTI_FAMILY,SECOND_HOME
1238,2018-08,357978.78518635756,180,7.343733370754012,700-750,LTV_90-100,DTI_63+,TX,REFINANCE,CONDO,INVESTMENT
1239,2018-08,183177.18546359308,360,4.976646983950892,0-600,LTV_80-90,DTI_36-50,NC,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1240,2018-08,434506.0955325715,360,4.804865909767806,650-700,LTV_0-60,DTI_50-63,NC,PURCHASE,CONDO,INVESTMENT
1241,2018-08,424864.2600733629,240,3.299372486504148,700-750,LTV_60-70,DTI_0-36,MI,PURCHASE,CONDO,PRIMARY
1242,2018-08,257130.59811021877,360,7.393435072194906,600-650,LTV_70-80,DTI_63+,FL,PURCHASE,MULTI_FAMILY,PRIMARY
1243,2018-08,480250.57534311264,180,4.359827401896455,600-650,LTV_90-100,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
1244,2018-08,172116.84124283126,360,2.684133901175714,650-700,LTV_90-100,DTI_63+,NY,REFINANCE,SINGLE_FAMILY,PRIMARY
1245,2018-08,310685.3147980622,240,4.2574256460322,0-600,LTV_60-70,DTI_50-63,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
1246,2018-08,472306.14041775494,360,6.65943538384716,700-750,LTV_80-90,DTI_0-36,FL,PURCHASE,SINGLE_FAMILY,PRIMARY
1247,2018-08,421447.9495696588,180,6.260847685245188,750+,LTV_70-80,DTI_50-63,FL,REFINANCE,CONDO,PRIMARY
1248,2018-08,427895.818911604,360,3.3365701766095808,750+,LTV_80-90,DTI_50-63,PA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1249,2018-08,332303.1197981206,240,4.5338879653389155,600-650,LTV_80-90,DTI_0-36,PA,PURCHASE,MULTI_FAMILY,SECOND_HOME
1250,2018-08,384933.4601494987,240,3.8409054521825285,600-650,LTV_60-70,DTI_36-50,MI,REFINANCE,MULTI_FAMILY,INVESTMENT
1251,2018-08,176380.8953029464,180,4.78565634326025,650-700,LTV_70-80,DTI_36-50,NC,PURCHASE,CONDO,SECOND_HOME
1252,2018-08,326711.2920444133,240,6.137871549283329,750+,LTV_0-60,DTI_0-36,NY,PURCHASE,SINGLE_FAMILY,INVESTMENT
1253,2018-08,316259.2578079501,360,4.838208118318447,700-750,LTV_60-70,DTI_0-36,NY,REFINANCE,CONDO,INVESTMENT
1254,2018-08,201234.4219925573,180,6.009824637456381,700-750,LTV_90-100,DTI_0-36,OH,REFINANCE,CONDO,PRIMARY
1255,2018-08,420021.80154233205,360,5.833186078795833,0-600,LTV_90-100,DTI_50-63,IL,REFINANCE,CONDO,PRIMARY
1256,2018-08,256767.72661252256,180,5.718421567349088,600-650,LTV_0-60,DTI_63+,MI,REFINANCE,CONDO,PRIMARY
1257,2018-08,425356.78952561325,240,7.353105357589228,750+,LTV_80-90,DTI_0-36,NY,REFINANCE,MULTI_FAMILY,INVESTMENT
1258,2018-08,337763.95315936574,360,7.122463336021862,700-750,LTV_0-60,DTI_63+,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1259,2018-08,390692.6156635463,360,6.544381810554876,750+,LTV_0-60,DTI_0-36,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1260,2018-08,367241.40287329606,180,3.188335456331581,650-700,LTV_60-70,DTI_0-36,FL,PURCHASE,MULTI_FAMILY,INVESTMENT
1261,2018-08,283923.1386776223,240,7.177782177860012,700-750,LTV_60-70,DTI_0-36,PA,PURCHASE,SINGLE_FAMILY,INVESTMENT
1262,2018-08,293253.58088310563,240,3.575893399074438,650-700,LTV_60-70,DTI_63+,MI,PURCHASE,MULTI_FAMILY,PRIMARY
1263,2018-08,419061.7039902463,180,4.377112370054835,0-600,LTV_70-80,DTI_50-63,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
1264,2018-08,231544.5765909376,240,3.585800312863486,650-700,LTV_70-80,DTI_63+,NC,PURCHASE,CONDO,PRIMARY
1265,2018-08,313724.13387208036,240,2.728094521273667,700-750,LTV_90-100,DTI_63+,NY,REFINANCE,SINGLE_FAMILY,PRIMARY
1266,2018-08,383498.09741726646,360,5.094707617398089,650-700,LTV_60-70,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
1267,2018-08,193552.40113139903,360,5.6732920989800215,700-750,LTV_70-80,DTI_36-50,NC,PURCHASE,CONDO,PRIMARY
1268,2018-08,135815.0759066654,240,3.865783233706778,750+,LTV_80-90,DTI_36-50,NC,PURCHASE,MULTI_FAMILY,PRIMARY
1269,2018-08,327482.66533516045,360,5.64349044239687,0-600,LTV_0-60,DTI_0-36,GA,REFINANCE,CONDO,INVESTMENT
1270,2018-08,133646.41838451975,240,3.0682801734235685,650-700,LTV_70-80,DTI_63+,NC,PURCHASE,MULTI_FAMILY,PRIMARY
1271,2018-08,273716.5536885924,240,3.177746843959513,0-600,LTV_0-60,DTI_36-50,OH,REFINANCE,SINGLE_FAMILY,PRIMARY
1272,2018-08,376908.3252444905,240,3.8525724230781244,750+,LTV_60-70,DTI_63+,NC,PURCHASE,CONDO,SECOND_HOME
1273,2018-08,254745.99584713244,180,4.970472200863668,0-600,LTV_80-90,DTI_63+,TX,REFINANCE,CONDO,PRIMARY
1274,2018-08,286455.3230132833,360,6.7393639938011765,0-600,LTV_60-70,DTI_36-50,CA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1275,2018-08,402783.51319659,240,3.7035187289573464,650-700,LTV_80-90,DTI_36-50,PA,PURCHASE,MULTI_FAMILY,INVESTMENT
1276,2018-08,481132.1342480095,360,2.9298813674314097,0-600,LTV_80-90,DTI_36-50,NY,PURCHASE,MULTI_FAMILY,INVESTMENT
1277,2018-08,435926.4706379785,360,3.4416903097580853,0-600,LTV_80-90,DTI_36-50,GA,REFINANCE,CONDO,INVESTMENT
1278,2018-08,117319.6197761785,240,4.434150514608207,700-750,LTV_70-80,DTI_63+,MI,PURCHASE,SINGLE_FAMILY,PRIMARY
1279,2018-08,151708.8367021816,180,2.557059676790672,700-750,LTV_80-90,DTI_0-36,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
1280,2018-08,120113.0455360357,240,2.5525237461156536,0-600,LTV_60-70,DTI_36-50,TX,PURCHASE,CONDO,SECOND_HOME
1281,2018-08,439183.1734386141,360,6.470915610121246,750+,LTV_60-70,DTI_50-63,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1282,2018-08,388112.8427923283,360,2.698147963880041,0-600,LTV_90-100,DTI_63+,GA,REFINANCE,SINGLE_FAMILY,INVESTMENT
1283,2018-08,392634.1331771649,180,6.176374521487611,0-600,LTV_80-90,DTI_36-50,FL,REFINANCE,CONDO,SECOND_HOME
1284,2018-08,483388.555579303,360,3.1332794417756373,650-700,LTV_0-60,DTI_50-63,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1285,2018-08,410838.0106963209,240,4.344674860284008,600-650,LTV_0-60,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
1286,2018-08,467791.8081979063,360,4.0759295375812545,0-600,LTV_0-60,DTI_0-36,GA,PURCHASE,MULTI_FAMILY,SECOND_HOME
1287,2018-08,477018.0440961852,360,4.949231990785508,650-700,LTV_0-60,DTI_63+,GA,REFINANCE,CONDO,SECOND_HOME
1288,2018-08,200103.11430315644,240,2.8160566316701967,750+,LTV_80-90,DTI_0-36,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
1289,2018-08,490247.554570019,180,4.876690152218983,0-600,LTV_90-100,DTI_0-36,GA,PURCHASE,SINGLE_FAMILY,PRIMARY
1290,2018-08,468188.5115154292,180,3.3109746331631893,0-600,LTV_70-80,DTI_0-36,GA,PURCHASE,SINGLE_FAMILY,INVESTMENT
1291,2018-08,410177.7193514251,240,5.874238195366304,0-600,LTV_70-80,DTI_0-36,NC,REFINANCE,SINGLE_FAMILY,INVESTMENT
1292,2018-08,246445.2862842323,240,4.375895281317773,650-700,LTV_0-60,DTI_36-50,GA,PURCHASE,MULTI_FAMILY,SECOND_HOME
1293,2018-08,433136.4196359752,360,4.1110268601521565,600-650,LTV_60-70,DTI_50-63,TX,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1294,2018-08,312634.5472539641,240,5.391705104154486,600-650,LTV_80-90,DTI_0-36,OH,REFINANCE,SINGLE_FAMILY,INVESTMENT
1295,2018-08,142928.1136812086,240,5.832500058327747,750+,LTV_70-80,DTI_50-63,NC,REFINANCE,CONDO,SECOND_HOME
1296,2018-08,177061.47950244125,240,3.6304874759029926,0-600,LTV_0-60,DTI_50-63,TX,REFINANCE,CONDO,SECOND_HOME
1297,2018-08,351881.59228397754,360,7.142094771492001,750+,LTV_90-100,DTI_50-63,CA,PURCHASE,MULTI_FAMILY,PRIMARY
1298,2018-08,234329.19606379597,180,4.231723201482549,0-600,LTV_80-90,DTI_36-50,PA,REFINANCE,CONDO,PRIMARY
1299,2018-08,103435.10948715488,240,6.771666438437631,600-650,LTV_80-90,DTI_63+,FL,PURCHASE,MULTI_FAMILY,INVESTMENT
1300,2018-08,410773.54991542373,360,6.835032550165402,650-700,LTV_0-60,DTI_63+,NY,REFINANCE,CONDO,PRIMARY
1301,2018-08,421429.2463565492,360,5.078385262384116,650-700,LTV_90-100,DTI_0-36,CA,REFINANCE,CONDO,INVESTMENT
1302,2018-08,355878.31607846054,360,6.694616159352752,600-650,LTV_60-70,DTI_50-63,OH,REFINANCE,CONDO,PRIMARY
1303,2018-08,144892.70471643296,180,4.429567652707643,700-750,LTV_70-80,DTI_63+,NC,REFINANCE,CONDO,PRIMARY
1304,2018-08,311236.611211213,240,3.592717315359129,700-750,LTV_90-100,DTI_50-63,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
1305,2018-08,190428.05377136666,240,5.689179922855493,700-750,LTV_60-70,DTI_36-50,PA,PURCHASE,SINGLE_FAMILY,SECOND_HOME
1306,2018-08,101037.56798456791,360,7.359306813973325,0-600,LTV_90-100,DTI_50-63,FL,REFINANCE,CONDO,INVESTMENT
1307,2018-08,191035.02331101627,180,4.294656421284644,600-650,LTV_60-70,DTI_63+,MI,REFINANCE,SINGLE_FAMILY,PRIMARY
1308,2018-08,473423.3509000437,240,6.867364598296818,650-700,LTV_0-60,DTI_63+,FL,PURCHASE,MULTI_FAMILY,SECOND_HOME
1309,2018-08,378974.32107558433,180,7.066354644274413,700-750,LTV_80-90,DTI_63+,GA,REFINANCE,MULTI_FAMILY,SECOND_HOME
1310,2018-08,322155.871117754,360,2.51739657573523,650-700,LTV_80-90,DTI_0-36,CA,PURCHASE,CONDO,INVESTMENT
1311,2018-08,321053.00023737934,360,6.90004298698617,750+,LTV_70-80,DTI_50-63,IL,PURCHASE,CONDO,INVESTMENT
1312,2018-08,130450.0564322176,240,3.4817313980950857,750+,LTV_70-80,DTI_63+,PA,REFINANCE,MULTI_FAMILY,PRIMARY
1313,2018-08,471180.2670307319,180,5.05062120279241,700-750,LTV_70-80,DTI_50-63,FL,PURCHASE,MULTI_FAMILY,INVESTMENT
1314,2018-08,238373.76087725564,360,2.7625901049112307,0-600,LTV_80-90,DTI_0-36,GA,PURCHASE,MULTI_FAMILY,INVESTMENT
1315,2018-08,470610.57440930867,360,7.11873701864304,750+,LTV_90-100,DTI_50-63,NY,PURCHASE,MULTI_FAMILY,SECOND_HOME
1316,2018-08,423692.8383802164,240,6.056163002713282,750+,LTV_0-60,DTI_50-63,FL,REFINANCE,MULTI_FAMILY,PRIMARY
1317,2018-08,231348.43555442072,180,3.773908325026653,750+,LTV_60-70,DTI_63+,NY,PURCHASE,CONDO,PRIMARY
1318,2018-08,267646.6338059321,240,6.031515923294807,600-650,LTV_60-70,DTI_50-63,TX,PURCHASE,CONDO,INVESTMENT
1319,2018-08,406014.222834241,240,3.3972658650037744,600-650,LTV_0-60,DTI_36-50,CA,REFINANCE,SINGLE_FAMILY,INVESTMENT
1320,2018-08,472037.2033339043,180,4.539374778620751,650-700,LTV_90-100,DTI_36-50,MI,PURCHASE,MULTI_FAMILY,SECOND_HOME
1321,2018-08,497862.89693001023,180,3.9788645321942653,0-600,LTV_60-70,DTI_36-50,NC,PURCHASE,SINGLE_FAMILY,PRIMARY
1322,2018-08,295051.7931162934,360,6.026709359716209,700-750,LTV_60-70,DTI_50-63,NC,PURCHASE,SINGLE_FAMILY,PRIMARY
1323,2018-08,418323.690508815,360,2.8150552566604943,0-600,LTV_70-80,DTI_36-50,NY,PURCHASE,MULTI_FAMILY,PRIMARY
1324,2018-08,431361.8059391961,360,4.126647456001829,750+,LTV_0-60,DTI_36-50,TX,PURCHASE,CONDO,INVESTMENT
1325,2018-08,478729.3586826033,240,5.410546500182023,700-750,LTV_70-80,DTI_63+,PA,REFINANCE,CONDO,PRIMARY
1326,2018-08,455712.24276492506,360,2.828715957359438,0-600,LTV_0-60,DTI_36-50,NY,REFINANCE,MULTI_FAMILY,SECOND_HOME
1327,2018-08,129144.9325611341,180,6.393923900517944,650-700,LTV_90-100,DTI_0-36,FL,REFINANCE,MULTI_FAMILY,SECOND_HOME
1328,2018-08,112851.80372668164,180,4.223377402397526,750+,LTV_80-90,DTI_50-63,TX,REFINANCE,CONDO,SECOND_HOME
1329,2018-08,466180.07087065536,180,3.5588515184307945,750+,LTV_90-100,DTI_63+,PA,REFINANCE,CONDO,INVESTMENT
1330,2018-08,165174.7165181935,360,5.18056798055146,700-750,LTV_60-70,DTI_0-36,PA,REFINANCE,SINGLE_FAMILY,PRIMARY
1331,2018-08,128959.08117203799,360,2.511281469031995,0-600,LTV_90-100,DTI_63+,IL,REFINANCE,SINGLE_FAMILY,SECOND_HOME
1332,2018-08,439343.5228732836,240,3.1348161150549894,650-700,LTV_0-60,DTI_50-63,GA,REFINANCE,CONDO,INVESTMENT
1333,2018-08,265843.8168200038,240,5.7750761269732065,750+,LTV_60-70,DTI_36-50,PA,REFINANCE,MULTI_FAMILY,INVESTMENT
